Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country,City,State,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2011-144666,09-11-2011,11-11-2011,Second Class,Jeremy Pistek,Consumer,United States,San Francisco,California,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",222.666,2,0.15,10.4784
CA-2011-144666,09-11-2011,11-11-2011,Second Class,Jeremy Pistek,Consumer,United States,San Francisco,California,Technology,Phones,Samsung Galaxy Note 3,703.968,4,0.2,87.996
CA-2011-144666,09-11-2011,11-11-2011,Second Class,Jeremy Pistek,Consumer,United States,San Francisco,California,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",92.52,6,0,24.9804
CA-2011-144666,09-11-2011,11-11-2011,Second Class,Jeremy Pistek,Consumer,United States,San Francisco,California,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",62.65,7,0,28.819
CA-2011-144666,09-11-2011,11-11-2011,Second Class,Jeremy Pistek,Consumer,United States,San Francisco,California,Office Supplies,Paper,Xerox 1912,94.85,5,0,45.528
CA-2013-103891,13-07-2013,20-07-2013,Standard Class,Kristen Hastings,Corporate,United States,Los Angeles,California,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,95.76,6,0.2,7.182
CA-2011-134677,06-10-2011,10-10-2011,Standard Class,Xylona Preis,Consumer,United States,San Diego,California,Technology,Accessories,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,9.09,3,0,1.9089
CA-2014-140963,11-06-2014,14-06-2014,First Class,Michelle Tran,Home Office,United States,Los Angeles,California,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,29.6,2,0,14.8
CA-2014-140963,11-06-2014,14-06-2014,First Class,Michelle Tran,Home Office,United States,Los Angeles,California,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,514.165,5,0.15,-30.245
CA-2014-140963,11-06-2014,14-06-2014,First Class,Michelle Tran,Home Office,United States,Los Angeles,California,Technology,Phones,iHome FM Clock Radio with Lightning Dock,279.96,5,0.2,17.4975
CA-2013-169166,10-05-2013,15-05-2013,Standard Class,Sonia Sunley,Consumer,United States,Seattle,Washington,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,93.98,2,0,13.1572
CA-2013-126158,26-07-2013,01-08-2013,Standard Class,Sanjit Chand,Consumer,United States,Costa Mesa,California,Office Supplies,Binders,Clear Mylar Reinforcing Strips,119.616,8,0.2,40.3704
CA-2013-126158,26-07-2013,01-08-2013,Standard Class,Sanjit Chand,Consumer,United States,Costa Mesa,California,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",255.76,4,0,81.8432
CA-2013-126158,26-07-2013,01-08-2013,Standard Class,Sanjit Chand,Consumer,United States,Costa Mesa,California,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,241.568,2,0.2,18.1176
CA-2013-126158,26-07-2013,01-08-2013,Standard Class,Sanjit Chand,Consumer,United States,Costa Mesa,California,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories,69.3,9,0,22.869
US-2013-105578,31-05-2013,05-06-2013,Standard Class,Maribeth Yedwab,Corporate,United States,Parker,Colorado,Office Supplies,Binders,Vinyl Sectional Post Binders,22.62,2,0.7,-15.08
US-2013-105578,31-05-2013,05-06-2013,Standard Class,Maribeth Yedwab,Corporate,United States,Parker,Colorado,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,14.952,2,0.7,-11.9616
US-2013-105578,31-05-2013,05-06-2013,Standard Class,Maribeth Yedwab,Corporate,United States,Parker,Colorado,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,801.568,2,0.2,50.098
US-2013-105578,31-05-2013,05-06-2013,Standard Class,Maribeth Yedwab,Corporate,United States,Parker,Colorado,Office Supplies,Binders,Storex Flexible Poly Binders with Double Pockets,2.376,3,0.7,-1.9008
US-2013-105578,31-05-2013,05-06-2013,Standard Class,Maribeth Yedwab,Corporate,United States,Parker,Colorado,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",32.792,1,0.2,11.8871
CA-2014-163405,22-12-2014,26-12-2014,Standard Class,Bradley Nguyen,Consumer,United States,Los Angeles,California,Office Supplies,Art,Newell 327,6.63,3,0,1.7901
CA-2014-163405,22-12-2014,26-12-2014,Standard Class,Bradley Nguyen,Consumer,United States,Los Angeles,California,Office Supplies,Art,Newell 317,5.88,2,0,1.7052
CA-2014-127432,23-01-2014,28-01-2014,Standard Class,Alan Dominguez,Home Office,United States,Great Falls,Montana,Technology,Copiers,Canon Image Class D660 Copier,2999.95,5,0,1379.977
CA-2014-127432,23-01-2014,28-01-2014,Standard Class,Alan Dominguez,Home Office,United States,Great Falls,Montana,Office Supplies,Storage,Advantus Rolling Storage Box,51.45,3,0,13.8915
CA-2014-127432,23-01-2014,28-01-2014,Standard Class,Alan Dominguez,Home Office,United States,Great Falls,Montana,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),11.96,2,0,5.382
CA-2014-127432,23-01-2014,28-01-2014,Standard Class,Alan Dominguez,Home Office,United States,Great Falls,Montana,Office Supplies,Storage,Tennsco Single-Tier Lockers,1126.02,3,0,56.301
US-2013-139486,22-05-2013,24-05-2013,First Class,Logan Haushalter,Consumer,United States,Los Angeles,California,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,55.176,3,0.2,-12.4146
US-2013-139486,22-05-2013,24-05-2013,First Class,Logan Haushalter,Consumer,United States,Los Angeles,California,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,66.26,2,0,27.1666
CA-2012-102848,07-11-2012,09-11-2012,Second Class,Karen Bern,Corporate,United States,Los Angeles,California,Furniture,Chairs,Safco Contoured Stacking Chairs,190.72,1,0.2,11.92
US-2014-129441,08-09-2014,12-09-2014,Standard Class,Jasper Cacioppo,Consumer,United States,Los Angeles,California,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,47.94,3,0,2.397
CA-2013-126613,11-07-2013,17-07-2013,Standard Class,Allen Armold,Consumer,United States,Mesa,Arizona,Office Supplies,Storage,Sterilite Officeware Hinged File Box,16.768,2,0.2,1.4672
CA-2013-136924,15-07-2013,18-07-2013,First Class,Erin Smith,Corporate,United States,Tucson,Arizona,Technology,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset,380.864,8,0.2,38.0864
CA-2013-136406,16-04-2013,18-04-2013,Second Class,Bill Donatelli,Consumer,United States,San Francisco,California,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,1121.568,2,0.2,0
CA-2014-100650,30-06-2014,04-07-2014,Second Class,Dean Katz,Corporate,United States,Anaheim,California,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1295.78,2,0,310.9872
CA-2013-113243,11-06-2013,16-06-2013,Standard Class,Olvera Toch,Consumer,United States,Los Angeles,California,Office Supplies,Labels,Avery 473,20.7,2,0,9.936
CA-2013-113243,11-06-2013,16-06-2013,Standard Class,Olvera Toch,Consumer,United States,Los Angeles,California,Furniture,Tables,Bretford Just In Time Height-Adjustable Multi-Task Work Tables,1335.68,4,0.2,-217.048
CA-2013-113243,11-06-2013,16-06-2013,Standard Class,Olvera Toch,Consumer,United States,Los Angeles,California,Office Supplies,Paper,Xerox 226,32.4,5,0,15.552
CA-2014-118731,21-11-2014,23-11-2014,Second Class,Liz Pelletier,Consumer,United States,San Francisco,California,Furniture,Furnishings,Coloredge Poster Frame,42.6,3,0,16.614
CA-2014-118731,21-11-2014,23-11-2014,Second Class,Liz Pelletier,Consumer,United States,San Francisco,California,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",84.056,7,0.2,27.3182
CA-2012-130736,07-12-2012,09-12-2012,First Class,Jeremy Farry,Consumer,United States,Seattle,Washington,Office Supplies,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",3.96,2,0,0
CA-2012-130736,07-12-2012,09-12-2012,First Class,Jeremy Farry,Consumer,United States,Seattle,Washington,Office Supplies,Labels,Avery 509,2.61,1,0,1.2006
CA-2014-137099,08-12-2014,11-12-2014,First Class,Frank Preis,Consumer,United States,Los Angeles,California,Technology,Phones,Cisco SPA301,374.376,3,0.2,46.797
CA-2014-156951,02-10-2014,09-10-2014,Standard Class,Ellis Ballard,Corporate,United States,Seattle,Washington,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,91.84,8,0,45.0016
CA-2014-156951,02-10-2014,09-10-2014,Standard Class,Ellis Ballard,Corporate,United States,Seattle,Washington,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",81.088,7,0.2,27.3672
CA-2014-156951,02-10-2014,09-10-2014,Standard Class,Ellis Ballard,Corporate,United States,Seattle,Washington,Office Supplies,Paper,Xerox 222,19.44,3,0,9.3312
CA-2014-156951,02-10-2014,09-10-2014,Standard Class,Ellis Ballard,Corporate,United States,Seattle,Washington,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,451.152,3,0.2,0
CA-2013-127250,04-11-2013,08-11-2013,Standard Class,Sarah Foster,Consumer,United States,Marysville,Washington,Office Supplies,Art,Newell 332,8.82,3,0,2.3814
CA-2012-149713,18-09-2012,22-09-2012,Second Class,Trudy Glocke,Consumer,United States,Long Beach,California,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,160.72,14,0,78.7528
CA-2012-149713,18-09-2012,22-09-2012,Second Class,Trudy Glocke,Consumer,United States,Long Beach,California,Office Supplies,Paper,Rediform S.O.S. Phone Message Books,19.92,4,0,9.7608
CA-2012-149713,18-09-2012,22-09-2012,Second Class,Trudy Glocke,Consumer,United States,Long Beach,California,Office Supplies,Supplies,Acme Value Line Scissors,7.3,2,0,2.19
CA-2012-132906,10-09-2012,14-09-2012,Standard Class,Charles Crestani,Consumer,United States,Los Angeles,California,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,51.52,4,0,1.5456
CA-2014-145233,02-12-2014,06-12-2014,Standard Class,Dianna Vittorini,Consumer,United States,Denver,Colorado,Technology,Phones,GE 30524EE4,470.376,3,0.2,52.9173
CA-2014-145233,02-12-2014,06-12-2014,Standard Class,Dianna Vittorini,Consumer,United States,Denver,Colorado,Technology,Phones,AT&T SB67148 SynJ,105.584,2,0.2,9.2386
CA-2014-145233,02-12-2014,06-12-2014,Standard Class,Dianna Vittorini,Consumer,United States,Denver,Colorado,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,31.152,3,0.2,3.5046
CA-2014-145233,02-12-2014,06-12-2014,Standard Class,Dianna Vittorini,Consumer,United States,Denver,Colorado,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,6.783,7,0.7,-4.7481
CA-2014-145233,02-12-2014,06-12-2014,Standard Class,Dianna Vittorini,Consumer,United States,Denver,Colorado,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,406.368,4,0.2,30.4776
US-2013-156986,21-03-2013,25-03-2013,Standard Class,Zuschuss Carroll,Consumer,United States,Salem,Oregon,Technology,Phones,i.Sound Portable Power - 8000 mAh,84.784,2,0.2,-20.1362
US-2013-156986,21-03-2013,25-03-2013,Standard Class,Zuschuss Carroll,Consumer,United States,Salem,Oregon,Office Supplies,Paper,Xerox 225,20.736,4,0.2,7.2576
US-2013-156986,21-03-2013,25-03-2013,Standard Class,Zuschuss Carroll,Consumer,United States,Salem,Oregon,Office Supplies,Binders,Clear Mylar Reinforcing Strips,16.821,3,0.7,-12.8961
US-2013-156986,21-03-2013,25-03-2013,Standard Class,Zuschuss Carroll,Consumer,United States,Salem,Oregon,Office Supplies,Paper,Xerox 1894,10.368,2,0.2,3.6288
CA-2011-131450,08-08-2011,15-08-2011,Standard Class,Lena Radford,Consumer,United States,San Diego,California,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,76.12,2,0,22.0748
CA-2011-131450,08-08-2011,15-08-2011,Standard Class,Lena Radford,Consumer,United States,San Diego,California,Technology,Copiers,Sharp AL-1530CS Digital Copier,1199.976,3,0.2,434.9913
CA-2011-131450,08-08-2011,15-08-2011,Standard Class,Lena Radford,Consumer,United States,San Diego,California,Technology,Phones,AT&T 1070 Corded Phone,445.96,5,0.2,55.745
CA-2011-131450,08-08-2011,15-08-2011,Standard Class,Lena Radford,Consumer,United States,San Diego,California,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,327.76,8,0,91.7728
CA-2014-153787,20-05-2014,24-05-2014,Standard Class,Annie Thurman,Consumer,United States,Seattle,Washington,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,97.16,2,0,28.1764
CA-2014-133431,18-12-2014,22-12-2014,Standard Class,Logan Currie,Consumer,United States,San Francisco,California,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",15.24,5,0.2,5.1435
CA-2014-133431,18-12-2014,22-12-2014,Standard Class,Logan Currie,Consumer,United States,San Francisco,California,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",13.23,3,0,6.0858
US-2013-135720,12-12-2013,14-12-2013,Second Class,Fred McMath,Consumer,United States,Aurora,Colorado,Office Supplies,Storage,Tennsco Regal Shelving Units,243.384,3,0.2,-51.7191
US-2013-135720,12-12-2013,14-12-2013,Second Class,Fred McMath,Consumer,United States,Aurora,Colorado,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,119.8,5,0.2,29.95
US-2013-135720,12-12-2013,14-12-2013,Second Class,Fred McMath,Consumer,United States,Aurora,Colorado,Technology,Phones,Jabra SPEAK 410,300.768,4,0.2,30.0768
US-2013-123470,16-08-2013,22-08-2013,Standard Class,Max Engle,Consumer,United States,Aurora,Colorado,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,18.882,3,0.7,-13.8468
US-2013-123470,16-08-2013,22-08-2013,Standard Class,Max Engle,Consumer,United States,Aurora,Colorado,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,122.328,3,0.2,12.2328
CA-2013-115917,21-05-2013,26-05-2013,Standard Class,Rick Bensley,Home Office,United States,Vallejo,California,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1049.2,5,0,272.792
CA-2013-115917,21-05-2013,26-05-2013,Standard Class,Rick Bensley,Home Office,United States,Vallejo,California,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,15.424,4,0.2,5.0128
CA-2014-167913,31-07-2014,04-08-2014,Second Class,John Lee,Consumer,United States,Mission Viejo,California,Office Supplies,Storage,Economy Rollaway Files,330.4,2,0,85.904
CA-2014-167913,31-07-2014,04-08-2014,Second Class,John Lee,Consumer,United States,Mission Viejo,California,Office Supplies,Labels,Avery 480,26.25,7,0,12.6
CA-2013-103947,02-04-2013,09-04-2013,Standard Class,Barry Blumstein,Corporate,United States,Sierra Vista,Arizona,Office Supplies,Fasteners,Staples,31.56,5,0.2,9.8625
CA-2013-103947,02-04-2013,09-04-2013,Standard Class,Barry Blumstein,Corporate,United States,Sierra Vista,Arizona,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,30.144,2,0.2,3.0144
CA-2013-160745,12-12-2013,17-12-2013,Second Class,Anthony Rawles,Corporate,United States,Vancouver,Washington,Furniture,Furnishings,3M Hangers With Command Adhesive,14.8,4,0,6.068
CA-2013-160745,12-12-2013,17-12-2013,Second Class,Anthony Rawles,Corporate,United States,Vancouver,Washington,Technology,Phones,AT&T TR1909W,302.376,3,0.2,22.6782
CA-2013-160745,12-12-2013,17-12-2013,Second Class,Anthony Rawles,Corporate,United States,Vancouver,Washington,Technology,Accessories,First Data FD10 PIN Pad,316,4,0,31.6
CA-2012-131534,28-03-2012,02-04-2012,Standard Class,Alan Barnes,Consumer,United States,Los Angeles,California,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,166.24,1,0,24.936
CA-2012-131534,28-03-2012,02-04-2012,Standard Class,Alan Barnes,Consumer,United States,Los Angeles,California,Office Supplies,Paper,Xerox 1977,33.4,5,0,16.032
CA-2013-163755,05-11-2013,09-11-2013,Second Class,Alejandro Savely,Corporate,United States,Seattle,Washington,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",209.88,3,0,35.6796
CA-2012-142027,09-04-2012,14-04-2012,Standard Class,Jay Kimmel,Consumer,United States,Long Beach,California,Furniture,Tables,Laminate Occasional Tables,369.912,3,0.2,-13.8717
CA-2011-153150,01-07-2011,06-07-2011,Second Class,Dorris liebe,Corporate,United States,Seattle,Washington,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,19.92,5,0.2,6.972
CA-2011-104472,02-06-2011,07-06-2011,Standard Class,Christine Kargatis,Home Office,United States,Orem,Utah,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,59.808,3,0.2,19.4376
CA-2011-104472,02-06-2011,07-06-2011,Standard Class,Christine Kargatis,Home Office,United States,Orem,Utah,Furniture,Furnishings,Aluminum Document Frame,73.32,6,0,21.996
CA-2013-112942,13-02-2013,18-02-2013,Standard Class,Ross DeVincentis,Home Office,United States,Los Angeles,California,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,146.82,3,0,73.41
CA-2014-131954,22-01-2014,26-01-2014,Standard Class,Darrin Sayre,Home Office,United States,Seattle,Washington,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,242.94,3,0,9.7176
CA-2014-131954,22-01-2014,26-01-2014,Standard Class,Darrin Sayre,Home Office,United States,Seattle,Washington,Technology,Accessories,Logitech Illuminated - Keyboard,179.97,3,0,86.3856
CA-2014-131954,22-01-2014,26-01-2014,Standard Class,Darrin Sayre,Home Office,United States,Seattle,Washington,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,99.696,6,0.2,33.6474
CA-2014-131954,22-01-2014,26-01-2014,Standard Class,Darrin Sayre,Home Office,United States,Seattle,Washington,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,27.936,4,0.2,9.4284
CA-2014-131954,22-01-2014,26-01-2014,Standard Class,Darrin Sayre,Home Office,United States,Seattle,Washington,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Bookcase,84.98,1,0,18.6956
CA-2014-131954,22-01-2014,26-01-2014,Standard Class,Darrin Sayre,Home Office,United States,Seattle,Washington,Office Supplies,Binders,Acco Translucent Poly Ring Binders,18.72,5,0.2,6.552
CA-2011-132500,08-09-2011,12-09-2011,Standard Class,Gary Zandusky,Consumer,United States,San Francisco,California,Technology,Accessories,Logitech Wireless Touch Keyboard K400,49.98,2,0,8.4966
CA-2011-124429,27-05-2011,27-05-2011,Same Day,Maya Herman,Corporate,United States,San Diego,California,Furniture,Tables,KI Conference Tables,567.12,10,0.2,-28.356
CA-2011-124429,27-05-2011,27-05-2011,Same Day,Maya Herman,Corporate,United States,San Diego,California,Office Supplies,Storage,Fellowes Officeware Wire Shelving,359.32,4,0,7.1864
CA-2013-110499,08-04-2013,10-04-2013,First Class,Yoseph Carroll,Corporate,United States,San Francisco,California,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,1199.976,3,0.2,374.9925
